 # time [a.u.]         RMT-1           RMT-3           RMT-6          SAE
 1.40500000E+02  2.59886243E-02  2.48636068E-02  2.48287470E-02  2.68860852E-02
 1.40600000E+02  2.56815858E-02  2.45697686E-02  2.45352922E-02  2.65644568E-02
 1.40700000E+02  2.53650216E-02  2.42668178E-02  2.42327384E-02  2.62329648E-02
 1.40800000E+02  2.50390188E-02  2.39548382E-02  2.39211693E-02  2.58917013E-02
 1.40900000E+02  2.47036679E-02  2.36339166E-02  2.36006718E-02  2.55407617E-02
 1.41000000E+02  2.43590627E-02  2.33041431E-02  2.32713360E-02  2.51802450E-02
 1.41100000E+02  2.40053003E-02  2.29656111E-02  2.29332551E-02  2.48102535E-02
 1.41200000E+02  2.36424810E-02  2.26184171E-02  2.25865256E-02  2.44308932E-02
 1.41300000E+02  2.32707086E-02  2.22626605E-02  2.22312470E-02  2.40422731E-02
 1.41400000E+02  2.28900901E-02  2.18984440E-02  2.18675217E-02  2.36445059E-02
 1.41500000E+02  2.25007356E-02  2.15258735E-02  2.14954555E-02  2.32377074E-02
 1.41600000E+02  2.21027587E-02  2.11450577E-02  2.11151572E-02  2.28219970E-02
 1.41700000E+02  2.16962759E-02  2.07561086E-02  2.07267385E-02  2.23974971E-02
 1.41800000E+02  2.12814071E-02  2.03591411E-02  2.03303141E-02  2.19643337E-02
 1.41900000E+02  2.08582754E-02  1.99542732E-02  1.99260020E-02  2.15226359E-02
 1.42000000E+02  2.04270069E-02  1.95416257E-02  1.95139227E-02  2.10725359E-02
 1.42100000E+02  1.99877309E-02  1.91213227E-02  1.90942002E-02  2.06141693E-02
 1.42200000E+02  1.95405798E-02  1.86934908E-02  1.86669608E-02  2.01476749E-02
 1.42300000E+02  1.90856888E-02  1.82582598E-02  1.82323342E-02  1.96731944E-02
 1.42400000E+02  1.86231965E-02  1.78157622E-02  1.77904526E-02  1.91908727E-02
 1.42500000E+02  1.81532443E-02  1.73661334E-02  1.73414512E-02  1.87008579E-02
 1.42600000E+02  1.76759763E-02  1.69095115E-02  1.68854679E-02  1.82033009E-02
 1.42700000E+02  1.71915398E-02  1.64460375E-02  1.64226433E-02  1.76983556E-02
 1.42800000E+02  1.67000850E-02  1.59758549E-02  1.59531209E-02  1.71861789E-02
 1.42900000E+02  1.62017646E-02  1.54991099E-02  1.54770465E-02  1.66669305E-02
 1.43000000E+02  1.56967342E-02  1.50159514E-02  1.49945689E-02  1.61407729E-02
 1.43100000E+02  1.51851521E-02  1.45265309E-02  1.45058390E-02  1.56078713E-02
 1.43200000E+02  1.46671794E-02  1.40310021E-02  1.40110105E-02  1.50683937E-02
 1.43300000E+02  1.41429793E-02  1.35295214E-02  1.35102395E-02  1.45225107E-02
 1.43400000E+02  1.36127180E-02  1.30222474E-02  1.30036844E-02  1.39703952E-02
 1.43500000E+02  1.30765638E-02  1.25093410E-02  1.24915058E-02  1.34122229E-02
 1.43600000E+02  1.25346875E-02  1.19909656E-02  1.19738667E-02  1.28481717E-02
 1.43700000E+02  1.19872621E-02  1.14672864E-02  1.14509322E-02  1.22784219E-02
 1.43800000E+02  1.14344629E-02  1.09384710E-02  1.09228695E-02  1.17031559E-02
 1.43900000E+02  1.08764673E-02  1.04046886E-02  1.03898478E-02  1.11225584E-02
 1.44000000E+02  1.03134546E-02  9.86611084E-03  9.85203817E-03  1.05368161E-02
 1.44100000E+02  9.74560629E-03  9.32291080E-03  9.30961367E-03  9.94611762E-03
 1.44200000E+02  9.17310552E-03  8.77526354E-03  8.76274904E-03  9.35065359E-03
 1.44300000E+02  8.59613735E-03  8.22334576E-03  8.21162075E-03  8.75061632E-03
 1.44400000E+02  8.01488851E-03  7.66733577E-03  7.65640686E-03  8.14619985E-03
 1.44500000E+02  7.42954732E-03  7.10741340E-03  7.09728698E-03  7.53759984E-03
 1.44600000E+02  6.84030359E-03  6.54375993E-03  6.53444215E-03  6.92501342E-03
 1.44700000E+02  6.24734856E-03  5.97655797E-03  5.96805475E-03  6.30863917E-03
 1.44800000E+02  5.65087478E-03  5.40599139E-03  5.39830844E-03  5.68867696E-03
 1.44900000E+02  5.05107600E-03  4.83224524E-03  4.82538801E-03  5.06532790E-03
 1.45000000E+02  4.44814715E-03  4.25550563E-03  4.24947938E-03  4.43879420E-03
 1.45100000E+02  3.84228419E-03  3.67595969E-03  3.67076945E-03  3.80927914E-03
 1.45200000E+02  3.23368406E-03  3.09379550E-03  3.08944607E-03  3.17698693E-03
 1.45300000E+02  2.62254457E-03  2.50920194E-03  2.50569792E-03  2.54212262E-03
 1.45400000E+02  2.00906432E-03  1.92236870E-03  1.91971445E-03  1.90489205E-03
 1.45500000E+02  1.39344265E-03  1.33348614E-03  1.33168579E-03  1.26550174E-03
 1.45600000E+02  7.75879472E-04  7.42745214E-04  7.41802677E-04  6.24158804E-04
 1.45700000E+02  1.56575275E-04  1.50337399E-04  1.50256356E-04 -1.89291074E-05
 1.45800000E+02 -4.64269007E-04 -4.43545361E-04 -4.42761466E-04 -6.63553900E-04
 1.45900000E+02 -1.08645203E-03 -1.03871073E-03 -1.03705869E-03 -1.30950710E-03
 1.46000000E+02 -1.70977213E-03 -1.63496603E-03 -1.63244289E-03 -1.95657992E-03
 1.46100000E+02 -2.33402733E-03 -2.23211830E-03 -2.22872136E-03 -2.60456332E-03
 1.46200000E+02 -2.95901544E-03 -2.82997438E-03 -2.82570120E-03 -3.25324806E-03
 1.46300000E+02 -3.58453413E-03 -3.42834092E-03 -3.42318934E-03 -3.90242480E-03
 1.46400000E+02 -4.21038092E-03 -4.02702447E-03 -4.02099260E-03 -4.55188406E-03
 1.46500000E+02 -4.83635329E-03 -4.62583148E-03 -4.61891775E-03 -5.20141635E-03
 1.46600000E+02 -5.46224868E-03 -5.22456839E-03 -5.21677152E-03 -5.85081218E-03
 1.46700000E+02 -6.08786459E-03 -5.82304163E-03 -5.81436067E-03 -6.49986207E-03
 1.46800000E+02 -6.71299853E-03 -6.42105767E-03 -6.41149201E-03 -7.14835662E-03
 1.46900000E+02 -7.33744814E-03 -7.01842303E-03 -7.00797241E-03 -7.79608652E-03
 1.47000000E+02 -7.96101111E-03 -7.61494435E-03 -7.60360886E-03 -8.44284257E-03
 1.47100000E+02 -8.58348528E-03 -8.21042832E-03 -8.19820846E-03 -9.08841572E-03
 1.47200000E+02 -9.20466860E-03 -8.80468180E-03 -8.79157842E-03 -9.73259705E-03
 1.47300000E+02 -9.82435918E-03 -9.39751173E-03 -9.38352614E-03 -1.03751778E-02
 1.47400000E+02 -1.04423553E-02 -9.98872523E-03 -9.97385914E-03 -1.10159494E-02
 1.47500000E+02 -1.10584554E-02 -1.05781296E-02 -1.05623851E-02 -1.16547034E-02
 1.47600000E+02 -1.16724582E-02 -1.11655322E-02 -1.11489120E-02 -1.22912316E-02
 1.47700000E+02 -1.22841625E-02 -1.17507406E-02 -1.17332478E-02 -1.29253259E-02
 1.47800000E+02 -1.28933672E-02 -1.23335627E-02 -1.23152008E-02 -1.35567784E-02
 1.47900000E+02 -1.34998717E-02 -1.29138062E-02 -1.28945793E-02 -1.41853815E-02
 1.48000000E+02 -1.41034752E-02 -1.34912794E-02 -1.34711920E-02 -1.48109275E-02
 1.48100000E+02 -1.47039774E-02 -1.40657904E-02 -1.40448477E-02 -1.54332090E-02
 1.48200000E+02 -1.53011779E-02 -1.46371477E-02 -1.46153552E-02 -1.60520189E-02
 1.48300000E+02 -1.58948767E-02 -1.52051598E-02 -1.51825236E-02 -1.66671500E-02
 1.48400000E+02 -1.64848739E-02 -1.57696354E-02 -1.57461622E-02 -1.72783955E-02
 1.48500000E+02 -1.70709698E-02 -1.63303835E-02 -1.63060804E-02 -1.78855485E-02
 1.48600000E+02 -1.76529648E-02 -1.68872130E-02 -1.68620878E-02 -1.84884024E-02
 1.48700000E+02 -1.82306595E-02 -1.74399333E-02 -1.74139942E-02 -1.90867508E-02
 1.48800000E+02 -1.88038547E-02 -1.79883536E-02 -1.79616095E-02 -1.96803873E-02
 1.48900000E+02 -1.93723516E-02 -1.85322837E-02 -1.85047439E-02 -2.02691059E-02
 1.49000000E+02 -1.99359515E-02 -1.90715333E-02 -1.90432076E-02 -2.08527004E-02
 1.49100000E+02 -2.04944557E-02 -1.96059125E-02 -1.95768113E-02 -2.14309653E-02
 1.49200000E+02 -2.10476662E-02 -2.01352316E-02 -2.01053657E-02 -2.20036949E-02
 1.49300000E+02 -2.15953849E-02 -2.06593010E-02 -2.06286819E-02 -2.25706840E-02
 1.49400000E+02 -2.21374142E-02 -2.11779318E-02 -2.11465712E-02 -2.31317277E-02
 1.49500000E+02 -2.26735569E-02 -2.16909351E-02 -2.16588454E-02 -2.36866212E-02
 1.49600000E+02 -2.32036160E-02 -2.21981224E-02 -2.21653164E-02 -2.42351602E-02
 1.49700000E+02 -2.37273953E-02 -2.26993058E-02 -2.26657966E-02 -2.47771410E-02
 1.49800000E+02 -2.42446987E-02 -2.31942978E-02 -2.31600990E-02 -2.53123602E-02
 1.49900000E+02 -2.47553310E-02 -2.36829114E-02 -2.36480371E-02 -2.58406149E-02
 1.50000000E+02 -2.52590976E-02 -2.41649603E-02 -2.41294249E-02 -2.63617029E-02
 1.50100000E+02 -2.57558044E-02 -2.46402590E-02 -2.46040772E-02 -2.68754228E-02
 1.50200000E+02 -2.62452584E-02 -2.51086224E-02 -2.50718092E-02 -2.73815739E-02
 1.50300000E+02 -2.67272673E-02 -2.55698667E-02 -2.55324374E-02 -2.78799563E-02
 1.50400000E+02 -2.72016399E-02 -2.60238085E-02 -2.59857789E-02 -2.83703713E-02
 1.50500000E+02 -2.76681859E-02 -2.64702660E-02 -2.64316517E-02 -2.88526211E-02
 1.50600000E+02 -2.81267164E-02 -2.69090581E-02 -2.68698753E-02 -2.93265092E-02
 1.50700000E+02 -2.85770436E-02 -2.73400052E-02 -2.73002701E-02 -2.97918405E-02
 1.50800000E+02 -2.90189814E-02 -2.77629288E-02 -2.77226578E-02 -3.02484211E-02
 1.50900000E+02 -2.94523450E-02 -2.81776523E-02 -2.81368619E-02 -3.06960591E-02
 1.51000000E+02 -2.98769515E-02 -2.85840003E-02 -2.85427071E-02 -3.11345640E-02
 1.51100000E+02 -3.02926197E-02 -2.89817994E-02 -2.89400201E-02 -3.15637472E-02
 1.51200000E+02 -3.06991705E-02 -2.93708779E-02 -2.93286291E-02 -3.19834223E-02
 1.51300000E+02 -3.10964266E-02 -2.97510661E-02 -2.97083646E-02 -3.23934049E-02
 1.51400000E+02 -3.14842132E-02 -3.01221966E-02 -3.00790590E-02 -3.27935131E-02
 1.51500000E+02 -3.18623579E-02 -3.04841041E-02 -3.04405471E-02 -3.31835673E-02
 1.51600000E+02 -3.22306908E-02 -3.08366258E-02 -3.07926659E-02 -3.35633907E-02
 1.51700000E+02 -3.25890446E-02 -3.11796016E-02 -3.11352553E-02 -3.39328092E-02
 1.51800000E+02 -3.29372551E-02 -3.15128740E-02 -3.14681574E-02 -3.42916518E-02
 1.51900000E+02 -3.32751608E-02 -3.18362882E-02 -3.17912177E-02 -3.46397505E-02
 1.52000000E+02 -3.36026037E-02 -3.21496929E-02 -3.21042842E-02 -3.49769406E-02
 1.52100000E+02 -3.39194288E-02 -3.24529393E-02 -3.24072085E-02 -3.53030611E-02
 1.52200000E+02 -3.42254847E-02 -3.27458826E-02 -3.26998451E-02 -3.56179543E-02
 1.52300000E+02 -3.45206237E-02 -3.30283809E-02 -3.29820521E-02 -3.59214666E-02
 1.52400000E+02 -3.48047018E-02 -3.33002963E-02 -3.32536913E-02 -3.62134480E-02
 1.52500000E+02 -3.50775790E-02 -3.35614943E-02 -3.35146280E-02 -3.64937529E-02
 1.52600000E+02 -3.53391191E-02 -3.38118445E-02 -3.37647316E-02 -3.67622397E-02
 1.52700000E+02 -3.55891903E-02 -3.40512205E-02 -3.40038753E-02 -3.70187714E-02
 1.52800000E+02 -3.58276652E-02 -3.42794997E-02 -3.42319364E-02 -3.72632153E-02
 1.52900000E+02 -3.60544205E-02 -3.44965641E-02 -3.44487965E-02 -3.74954434E-02
 1.53000000E+02 -3.62693376E-02 -3.47022999E-02 -3.46543417E-02 -3.77153327E-02
 1.53100000E+02 -3.64723026E-02 -3.48965977E-02 -3.48484621E-02 -3.79227648E-02
 1.53200000E+02 -3.66632063E-02 -3.50793527E-02 -3.50310529E-02 -3.81176265E-02
 1.53300000E+02 -3.68419443E-02 -3.52504646E-02 -3.52020136E-02 -3.82998093E-02
 1.53400000E+02 -3.70084173E-02 -3.54098381E-02 -3.53612484E-02 -3.84692105E-02
 1.53500000E+02 -3.71625308E-02 -3.55573825E-02 -3.55086665E-02 -3.86257322E-02
 1.53600000E+02 -3.73041956E-02 -3.56930119E-02 -3.56441820E-02 -3.87692819E-02
 1.53700000E+02 -3.74333274E-02 -3.58166455E-02 -3.57677138E-02 -3.88997728E-02
 1.53800000E+02 -3.75498474E-02 -3.59282075E-02 -3.58791857E-02 -3.90171231E-02
 1.53900000E+02 -3.76536818E-02 -3.60276269E-02 -3.59785269E-02 -3.91212570E-02
 1.54000000E+02 -3.77447620E-02 -3.61148379E-02 -3.60656712E-02 -3.92121039E-02
 1.54100000E+02 -3.78230250E-02 -3.61897796E-02 -3.61405579E-02 -3.92895988E-02
 1.54200000E+02 -3.78884127E-02 -3.62523965E-02 -3.62031311E-02 -3.93536824E-02
 1.54300000E+02 -3.79408726E-02 -3.63026380E-02 -3.62533403E-02 -3.94043010E-02
 1.54400000E+02 -3.79803573E-02 -3.63404585E-02 -3.62911399E-02 -3.94414064E-02
 1.54500000E+02 -3.80068250E-02 -3.63658176E-02 -3.63164896E-02 -3.94649561E-02
 1.54600000E+02 -3.80202389E-02 -3.63786801E-02 -3.63293539E-02 -3.94749130E-02
 1.54700000E+02 -3.80205675E-02 -3.63790157E-02 -3.63297028E-02 -3.94712458E-02
 1.54800000E+02 -3.80077847E-02 -3.63667991E-02 -3.63175111E-02 -3.94539284E-02
 1.54900000E+02 -3.79818695E-02 -3.63420101E-02 -3.62927585E-02 -3.94229405E-02
 1.55000000E+02 -3.79428059E-02 -3.63046335E-02 -3.62554301E-02 -3.93782670E-02
 1.55100000E+02 -3.78905833E-02 -3.62546589E-02 -3.62055155E-02 -3.93198983E-02
 1.55200000E+02 -3.78251958E-02 -3.61920808E-02 -3.61430094E-02 -3.92478300E-02
 1.55300000E+02 -3.77466428E-02 -3.61168984E-02 -3.60679114E-02 -3.91620632E-02
 1.55400000E+02 -3.76549284E-02 -3.60291158E-02 -3.59802257E-02 -3.90626041E-02
 1.55500000E+02 -3.75500617E-02 -3.59287419E-02 -3.58799613E-02 -3.89494638E-02
 1.55600000E+02 -3.74320566E-02 -3.58157898E-02 -3.57671318E-02 -3.88226589E-02
 1.55700000E+02 -3.73009317E-02 -3.56902776E-02 -3.56417554E-02 -3.86822107E-02
 1.55800000E+02 -3.71567102E-02 -3.55522278E-02 -3.55038549E-02 -3.85281456E-02
 1.55900000E+02 -3.69994201E-02 -3.54016672E-02 -3.53534574E-02 -3.83604947E-02
 1.56000000E+02 -3.68290939E-02 -3.52386271E-02 -3.51905946E-02 -3.81792942E-02
 1.56100000E+02 -3.66457684E-02 -3.50631431E-02 -3.50153024E-02 -3.79845847E-02
 1.56200000E+02 -3.64494851E-02 -3.48752552E-02 -3.48276210E-02 -3.77764117E-02
 1.56300000E+02 -3.62402896E-02 -3.46750073E-02 -3.46275947E-02 -3.75548252E-02
 1.56400000E+02 -3.60182321E-02 -3.44624477E-02 -3.44152721E-02 -3.73198798E-02
 1.56500000E+02 -3.57833667E-02 -3.42376286E-02 -3.41907059E-02 -3.70716345E-02
 1.56600000E+02 -3.55357520E-02 -3.40006066E-02 -3.39539527E-02 -3.68101530E-02
 1.56700000E+02 -3.52754507E-02 -3.37514421E-02 -3.37050733E-02 -3.65355030E-02
 1.56800000E+02 -3.50025297E-02 -3.34901993E-02 -3.34441322E-02 -3.62477569E-02
 1.56900000E+02 -3.47170598E-02 -3.32169466E-02 -3.31711982E-02 -3.59469913E-02
 1.57000000E+02 -3.44191162E-02 -3.29317564E-02 -3.28863437E-02 -3.56332869E-02
 1.57100000E+02 -3.41087778E-02 -3.26347046E-02 -3.25896451E-02 -3.53067289E-02
 1.57200000E+02 -3.37861278E-02 -3.23258714E-02 -3.22811825E-02 -3.49674067E-02
 1.57300000E+02 -3.34512532E-02 -3.20053406E-02 -3.19610400E-02 -3.46154136E-02
 1.57400000E+02 -3.31042452E-02 -3.16731999E-02 -3.16293055E-02 -3.42508476E-02
 1.57500000E+02 -3.27451989E-02 -3.13295408E-02 -3.12860707E-02 -3.38738104E-02
 1.57600000E+02 -3.23742134E-02 -3.09744588E-02 -3.09314309E-02 -3.34844082E-02
 1.57700000E+02 -3.19913920E-02 -3.06080532E-02 -3.05654856E-02 -3.30827512E-02
 1.57800000E+02 -3.15968418E-02 -3.02304269E-02 -3.01883378E-02 -3.26689540E-02
 1.57900000E+02 -3.11906741E-02 -2.98416870E-02 -2.98000944E-02 -3.22431351E-02
 1.58000000E+02 -3.07730042E-02 -2.94419443E-02 -2.94008664E-02 -3.18054174E-02
 1.58100000E+02 -3.03439513E-02 -2.90313135E-02 -2.89907682E-02 -3.13559278E-02
 1.58200000E+02 -2.99036389E-02 -2.86099132E-02 -2.85699183E-02 -3.08947978E-02
 1.58300000E+02 -2.94521946E-02 -2.81778660E-02 -2.81384391E-02 -3.04221627E-02
 1.58400000E+02 -2.89897501E-02 -2.77352982E-02 -2.76964569E-02 -2.99381623E-02
 1.58500000E+02 -2.85164411E-02 -2.72823402E-02 -2.72441018E-02 -2.94429405E-02
 1.58600000E+02 -2.80324076E-02 -2.68191265E-02 -2.67815078E-02 -2.89366456E-02
 1.58700000E+02 -2.75377937E-02 -2.63457953E-02 -2.63088131E-02 -2.84194301E-02
 1.58800000E+02 -2.70327478E-02 -2.58624889E-02 -2.58261596E-02 -2.78914508E-02
 1.58900000E+02 -2.65174223E-02 -2.53693535E-02 -2.53336931E-02 -2.73528687E-02
 1.59000000E+02 -2.59919739E-02 -2.48665395E-02 -2.48315636E-02 -2.68038490E-02
 1.59100000E+02 -2.54565636E-02 -2.43542009E-02 -2.43199249E-02 -2.62445615E-02
 1.59200000E+02 -2.49113562E-02 -2.38324960E-02 -2.37989347E-02 -2.56751799E-02
 1.59300000E+02 -2.43565211E-02 -2.33015868E-02 -2.32687547E-02 -2.50958821E-02
 1.59400000E+02 -2.37922316E-02 -2.27616395E-02 -2.27295505E-02 -2.45068504E-02
 1.59500000E+02 -2.32186651E-02 -2.22128240E-02 -2.21814915E-02 -2.39082712E-02
 1.59600000E+02 -2.26360031E-02 -2.16553140E-02 -2.16247512E-02 -2.33003349E-02
 1.59700000E+02 -2.20444311E-02 -2.10892871E-02 -2.10595066E-02 -2.26832359E-02
 1.59800000E+02 -2.14441387E-02 -2.05149246E-02 -2.04859386E-02 -2.20571727E-02
 1.59900000E+02 -2.08353190E-02 -1.99324116E-02 -1.99042318E-02 -2.14223478E-02
 1.60000000E+02 -2.02181694E-02 -1.93419368E-02 -1.93145743E-02 -2.07789672E-02
 1.60100000E+02 -1.95928907E-02 -1.87436922E-02 -1.87171579E-02 -2.01272410E-02
 1.60200000E+02 -1.89596873E-02 -1.81378736E-02 -1.81121778E-02 -1.94673825E-02
 1.60300000E+02 -1.83187675E-02 -1.75246798E-02 -1.74998324E-02 -1.87996089E-02
 1.60400000E+02 -1.76703425E-02 -1.69043131E-02 -1.68803236E-02 -1.81241406E-02
 1.60500000E+02 -1.70146270E-02 -1.62769786E-02 -1.62538563E-02 -1.74412012E-02
 1.60600000E+02 -1.63518390E-02 -1.56428847E-02 -1.56206382E-02 -1.67510176E-02
 1.60700000E+02 -1.56821993E-02 -1.50022424E-02 -1.49808803E-02 -1.60538195E-02
 1.60800000E+02 -1.50059315E-02 -1.43552656E-02 -1.43347960E-02 -1.53498394E-02
 1.60900000E+02 -1.43232620E-02 -1.37021706E-02 -1.36826014E-02 -1.46393126E-02
 1.61000000E+02 -1.36344197E-02 -1.30431762E-02 -1.30245150E-02 -1.39224767E-02
 1.61100000E+02 -1.29396358E-02 -1.23785033E-02 -1.23607575E-02 -1.31995717E-02
 1.61200000E+02 -1.22391438E-02 -1.17083749E-02 -1.16915518E-02 -1.24708397E-02
 1.61300000E+02 -1.15331791E-02 -1.10330161E-02 -1.10171227E-02 -1.17365247E-02
 1.61400000E+02 -1.08219788E-02 -1.03526534E-02 -1.03376966E-02 -1.09968724E-02
 1.61500000E+02 -1.01057819E-02 -9.66751503E-03 -9.65350173E-03 -1.02521301E-02
 1.61600000E+02 -9.38482855E-03 -8.97783053E-03 -8.96476746E-03 -9.50254655E-03
 1.61700000E+02 -8.65936025E-03 -8.28383062E-03 -8.27172448E-03 -8.74837154E-03
 1.61800000E+02 -7.92961958E-03 -7.58574702E-03 -7.57460451E-03 -7.98985590E-03
 1.61900000E+02 -7.19584997E-03 -6.88381229E-03 -6.87364008E-03 -7.22725123E-03
 1.62000000E+02 -6.45829552E-03 -6.17825964E-03 -6.16906440E-03 -6.46080977E-03
 1.62100000E+02 -5.71720085E-03 -5.46932274E-03 -5.46111120E-03 -5.69078417E-03
 1.62200000E+02 -4.97281092E-03 -4.75723562E-03 -4.75001451E-03 -4.91742736E-03
 1.62300000E+02 -4.22537085E-03 -4.04223245E-03 -4.03600856E-03 -4.14099236E-03
 1.62400000E+02 -3.47512580E-03 -3.32454741E-03 -3.31932758E-03 -3.36173212E-03
 1.62500000E+02 -2.72232078E-03 -2.60441456E-03 -2.60020568E-03 -2.57989938E-03
 1.62600000E+02 -1.96720054E-03 -1.88206770E-03 -1.87887668E-03 -1.79574654E-03
 1.62700000E+02 -1.21000938E-03 -1.15774022E-03 -1.15557401E-03 -1.00952551E-03
 1.62800000E+02 -4.50991074E-04 -4.31665029E-04 -4.30530595E-04 -2.21487605E-04
 1.62900000E+02  3.09611279E-04  2.95925615E-04  2.96021308E-04  5.68116557E-04
 1.63000000E+02  1.07155531E-03  1.02480014E-03  1.02385015E-03  1.35903716E-03
 1.63100000E+02  1.83459949E-03  1.75472777E-03  1.75272521E-03  2.15102527E-03
 1.63200000E+02  2.59850318E-03  2.48547859E-03  2.48241664E-03  2.94383289E-03
 1.63300000E+02  3.36302666E-03  3.21682358E-03  3.21269554E-03  3.73721300E-03
 1.63400000E+02  4.12793124E-03  3.94853467E-03  3.94333400E-03  4.53091966E-03
 1.63500000E+02  4.89297925E-03  4.68038477E-03  4.67410512E-03  5.32470793E-03
 1.63600000E+02  5.65793407E-03  5.41214778E-03  5.40478305E-03  6.11833399E-03
 1.63700000E+02  6.42256013E-03  6.14359861E-03  6.13514297E-03  6.91155505E-03
 1.63800000E+02  7.18662297E-03  6.87451320E-03  6.86496117E-03  7.70412940E-03
 1.63900000E+02  7.94988913E-03  7.60466845E-03  7.59401493E-03  8.49581632E-03
 1.64000000E+02  8.71212615E-03  8.33384223E-03  8.32208257E-03  9.28637609E-03
 1.64100000E+02  9.47310253E-03  9.06181332E-03  9.04894335E-03  1.00755699E-02
 1.64200000E+02  1.02325876E-02  9.78836130E-03  9.77437742E-03  1.08631598E-02
 1.64300000E+02  1.09903516E-02  1.05132666E-02  1.04981658E-02  1.16489086E-02
 1.64400000E+02  1.17461655E-02  1.12363102E-02  1.12200901E-02  1.24325798E-02
 1.64500000E+02  1.24998007E-02  1.19572740E-02  1.19399330E-02  1.32139376E-02
 1.64600000E+02  1.32510294E-02  1.26759401E-02  1.26574773E-02  1.39927465E-02
 1.64700000E+02  1.39996243E-02  1.33920912E-02  1.33725066E-02  1.47687715E-02
 1.64800000E+02  1.47453582E-02  1.41055104E-02  1.40848048E-02  1.55417780E-02
 1.64900000E+02  1.54880044E-02  1.48159810E-02  1.47941561E-02  1.63115313E-02
 1.65000000E+02  1.62273362E-02  1.55232864E-02  1.55003449E-02  1.70777968E-02
 1.65100000E+02  1.69631270E-02  1.62272099E-02  1.62031556E-02  1.78403400E-02
 1.65200000E+02  1.76951500E-02  1.69275350E-02  1.69023726E-02  1.85989260E-02
 1.65300000E+02  1.84231783E-02  1.76240448E-02  1.75977800E-02  1.93533195E-02
 1.65400000E+02  1.91469845E-02  1.83165220E-02  1.82891617E-02  2.01032849E-02
 1.65500000E+02  1.98663409E-02  1.90047491E-02  1.89763013E-02  2.08485860E-02
 1.65600000E+02  2.05810193E-02  1.96885079E-02  1.96589817E-02  2.15889860E-02
 1.65700000E+02  2.12907906E-02  2.03675797E-02  2.03369854E-02  2.23242471E-02
 1.65800000E+02  2.19954253E-02  2.10417449E-02  2.10100939E-02  2.30541309E-02
 1.65900000E+02  2.26946928E-02  2.17107835E-02  2.16780883E-02  2.37783979E-02
 1.66000000E+02  2.33883619E-02  2.23744742E-02  2.23407486E-02  2.44968076E-02
 1.66100000E+02  2.40762003E-02  2.30325952E-02  2.29978540E-02  2.52091184E-02
 1.66200000E+02  2.47579747E-02  2.36849235E-02  2.36491826E-02  2.59150877E-02
 1.66300000E+02  2.54334508E-02  2.43312352E-02  2.42945117E-02  2.66144716E-02
 1.66400000E+02  2.61023933E-02  2.49713055E-02  2.49336173E-02  2.73070252E-02
 1.66500000E+02  2.67645660E-02  2.56049083E-02  2.55662746E-02  2.79925024E-02
 1.66600000E+02  2.74197314E-02  2.62318169E-02  2.61922577E-02  2.86706558E-02
 1.66700000E+02  2.80676512E-02  2.68518034E-02  2.68113397E-02  2.93412372E-02
 1.66800000E+02  2.87080862E-02  2.74646389E-02  2.74232925E-02  3.00039970E-02
 1.66900000E+02  2.93407961E-02  2.80700938E-02  2.80278875E-02  3.06586850E-02
 1.67000000E+02  2.99655400E-02  2.86679377E-02  2.86248948E-02  3.13050498E-02
 1.67100000E+02  3.05820763E-02  2.92579396E-02  2.92140842E-02  3.19428394E-02
 1.67200000E+02  3.11901627E-02  2.98398676E-02  2.97952245E-02  3.25718012E-02
 1.67300000E+02  3.17895566E-02  3.04134898E-02  3.03680842E-02  3.31916822E-02
 1.67400000E+02  3.23800152E-02  3.09785737E-02  3.09324313E-02  3.38022288E-02
 1.67500000E+02  3.29612954E-02  3.15348867E-02  3.14880337E-02  3.44031876E-02
 1.67600000E+02  3.35331544E-02  3.20821965E-02  3.20346592E-02  3.49943052E-02
 1.67700000E+02  3.40953495E-02  3.26202708E-02  3.25720759E-02  3.55753283E-02
 1.67800000E+02  3.46476388E-02  3.31488779E-02  3.31000521E-02  3.61460047E-02
 1.67900000E+02  3.51897809E-02  3.36677867E-02  3.36183569E-02  3.67060824E-02
